post,normalized claim
ਜਦੋਂ ਨਿਹੰਗ ਸਿੰਘਾਂ ਕੋਲੋਂ ਸਿਰਫ ਰਿਵਾਇਤੀ ਹਥਿਆਰ ਨੇਜ਼ੇ ਕਿਰਪਾਨਾਂ ਆਦਿ ਫ਼ੜੇ ਗਏ ਸੀ ਤਾਂ ਰਾਸ਼ਟਰਵਾਦੀਆਂ ਸਣੇਂ ਮੀਡੀਆ ਨੇ ਵੜੀਂ ਤਰਥੱਲੀ ਮਚਾਈ ਸੀ ਪਰ ਆਹ RSS ਦੇ ਦੱਲਿਆਂ ਦੇ ਨਾਂ ਤੇ ਇੰਨਾ ਸਾਰਿਆਂ ਦੇ ਮੂੰਹ ਸੀਤੇ ਜਾਂਦੇ ਆ ਇਹ ਜਿੰਨੇਂ ਮਰਜ਼ੀ ਖ਼ਤਰਨਾਕ ਹਥਿਆਰ ਰੱਖ ਲੈਣ ਇਹਨਾਂ ਵਾਸਤੇ ਕੋਈ ਕਨੂੰਨ ਨਹੀਂ ।,ਆਹ RSS ਦੇ ਦੱਲਿਆਂ ਦੇ ਨਾਂ ਤੇ ਇੰਨਾ ਸਾਰਿਆਂ ਦੇ ਮੂੰਹ ਸੀਤੇ ਜਾਂਦੇ ਆ ਇਹ ਜਿੰਨੇਂ ਮਰਜ਼ੀ ਖ਼ਤਰਨਾਕ ਹਥਿਆਰ ਰੱਖ ਲੈਣ ਇਹਨਾਂ ਵਾਸਤੇ ਕੋਈ ਕਨੂੰਨ ਨਹੀਂ
ਭਗਵੰਤ ਮਾਨ ਦੀਆਂ ਗੁਜਰਾਤ ਚ ਹੋ ਰਹੀਆਂ ਤਰੀਫਾਂ,ਕੇਜਰੀਵਾਲ ਨੇ ਆਪਣੀ ਸਪੀਚ ਵਿੱਚ ਭਗਵੰਤ ਮਾਨ ਨੂੰ ਕਠਪੁਤਲੀ ਸੀਐਮ ਦੱਸਿਆ ਹੈ।
"मौलाना साद साहब ने 28 मार्च को 1 करोड़ रुपये PM रिलीफ फंड में दिए हैं, जब उनसे पूछा गया कि आपने ये बात सबको क्यो नही बताई तो उन्होंने जवाब कि “इस्लाम दान को दिखावे की इजाजत नही देता।","ਇੱਕ ਅਖਬਾਰ ਦੀ ਕਲਿਪ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ, ਜਿਸਦੇ ਨਾਲ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਤਬਲੀਗੀ ਜਮਾਤ ਦੇ ਪ੍ਰਮੁੱਖ ਮੌਲਾਨਾ ਸਾਦ ਨੇ 28 ਮਾਰਚ 2020 ਨੂੰ ਪ੍ਰਧਾਨਮੰਤਰੀ ਮੋਦੀ ਰਿਲੀਫ ਫ਼ੰਡ ਵਿਚ 1 ਕਰੋੜ ਰੁਪਏ ਦਾਨ ਕੀਤੇ ਸਨ।"
"ਭਰਾਵੋ MP ਦੇ ਰਤਲਾਮ ਜਿਲ੍ਹੇ ਪੈਂਦੇ ਜਾਵਰਾ ਸ਼ਹਿਰ ਤੋਂ ਬੱਚੇ ਫੜਨ ਵਾਲੇ 25 ਲੋਕਾਂ ਦੇ ਗਿਰੋਹ ਨੂੰ ਫੜ੍ਹਿਆ ਗਿਆ ਹੈ। ਤੁਹਾਡੇ ਫੋਨ ਅੰਦਰ ਜਿੰਨੇ ਵੀ ਨੰਬਰ ਹਨ ਉਨ੍ਹਾਂ ਨੂੰ ਸੈਂਡ ਕਰੋ ਅਤੇ ਸਾਰੇ ਗਰੁੱਪਾਂ ਅੰਦਰ ਜ਼ਰੂਰ ਸ਼ੇਅਰ ਕਰੋ, ਤਾਂ ਜੋ ਸਾਰਿਆਂ ਨੂੰ ਜਾਣਕਾਰੀ ਰਹੇ ਅਤੇ ਕਿਸੇ ਦਾ ਬੱਚਾ ਇਸ ਤਰ੍ਹਾਂ ਚੋਰੀ ਨਾ ਹੋਵੇ!",MP ਦੇ ਰਤਲਾਮ ਜਿਲ੍ਹੇ ਪੈਂਦੇ ਜਾਵਰਾ ਸ਼ਹਿਰ ਤੋਂ ਬੱਚੇ ਫੜਨ ਵਾਲੇ 25 ਲੋਕਾਂ ਦੇ ਗਿਰੋਹ ਨੂੰ ਫੜ੍ਹਿਆ ਗਿਆ ਹੈ
ਧਾਰਾ 370 ਹਟਣ ਤੋਂ ਬਾਅਦ ਫਾਰੂਕ ਅਬਦੁੱਲਾ ਵਿੱਚ ਅੱਧਭੂਤ ਪਰਿਵਰਤਨ …,ਧਾਰਾ 370 ਹਟਣ ਤੋਂ ਬਾਅਦ ਫਾਰੂਕ ਅਬਦੁੱਲਾ ਵਿੱਚ ਅੱਧਭੂਤ ਪਰਿਵਰਤਨ
"ਮੋਧੀ ਭਗਤ ਦੂਰ ਰਹੋ ਮੇਰੀ ਪੋਸਟ ਤੋ, ਯੂਪੀ ਦੇ ਕਾਸ਼ਗੰਜ ਵਿਚ ਜਦੋਂ ਕੱਲ ਰੇਪ ਹੋਇਆ ਬੇਟੀ ਦਾ, ਤਾਂ ਮਾਂ – ਧੀ ਥਾਣੇ ਰਿਪੋਰਟ ਲਿਖਾਉਣ ਗਈਆਂ ਤੇ ਵਾਪਸ ਤੁਰ ਕੇ ਆਉਦੀਆਂ ਨੂੰ ਉਨ੍ਹਾਂ ਹੀ ਦਰਿੰਦਿਆਂ ਨੇ ਆਪਣੀ ਕਾਰ ਹੇਠ ਕੁਚਲ ਕੇ ਮਾਰ ਦਿੱਤਾ 🤔ਯੋਗੀ ਜੇ ਤੇਰੇ ਧੀ ਨਹੀਂ ਤਾ ਕੀ ਤੇਰੇ ਸੀਨੇ ਵਿੱਚ ਦਿਲ ਵੀ ਨਹੀਂ.? ਯੋਗੀ, ਮੋਦੀ ਮੁਰਦਾਬਾਦ 🙏",ਵਾਇਰਲ ਹੋ ਰਹੀ ਇੱਕ ਤਸਵੀਰ ਨੂੰ ਲੈ ਕੇ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਕਾਸਗੰਜ ਵਿਚ ਰੇਪ ਦੀ ਪੀੜਤਾ ਅਤੇ ਉਸਦੀ ਮਾਂ ਦੀ ਹੱਤਿਆ ਕਰ ਦਿੱਤੀ ਗਈ। ਤਸਵੀਰ ਨੂੰ ਸ਼ੇਅਰ ਕੀਤੇ ਜਾਣ ਦੇ ਸਮੇਂ ਤੋਂ ਇਸਦੇ ਹਾਲੀਆ ਘਟਨਾ ਨਾਲ ਜੁੜੇ ਹੋਣ ਦਾ ਆਭਾਸ ਹੁੰਦਾ ਹੈ।
"VERY IMPORTANT. ਸੂਚਨਾ: ਕੱਲੇ ਸਫ਼ਰ ਕਰਨ ਵਾਲੀ ਮਹਿਲਾਵਾਂ ਦੇ ਹਿੱਤ ਵਿਚ ਜਾਰੀ। ਤੁਸੀਂ ਜੱਦ ਵੀ ਕੱਲੇ ਰਾਤ ਨੂੰ ਆਟੋ ਜਾਂ ਟੈਕਸੀ ਵਿਚ ਬੈਠਦੇ ਹੋ ਤਾਂ ਉਸ ਆਟੋ ਜਾਂ ਟੈਕਸੀ ਦਾ ਨੰਬਰ 9969777888 ‘ਤੇ sms ਕਰ ਦਵੋ, ਇਸਦੇ ਨਾਲ ਤੁਹਾਡੇ ਫੋਨ ਤੇ ਮੈਸਜ ਆਵੇਗਾ ਪੁਸ਼ਟੀ ਦਾ, ਤੁਹਾਡੇ ਵਾਹਨ ‘ਤੇ GPRS ਤੋਂ ਨਜ਼ਰ ਰਖੀ ਜਾਵੇਗੀ। ਵੱਧ ਤੋਂ ਵੱਧ ਇਸ ਮੈਸਜ ਨੂੰ ਸ਼ੇਅਰ ਕਰੋ।",ਮਹਿਲਾਵਾਂ ਦੀ ਸੁਰੱਖਿਆ ਲਈ ਨੰਬਰ
"ਬੀਜੇਪੀ ਦਾ ਸੱਚਾ ਸਪੂਤ, ਕ੍ਰਿਕੇਟ ਵਿਚ ਖੇਡ ਤੋਂ ਜ਼ਿਆਦਾ ਖਿਡਾਰੀਆਂ ਨਾਲ ਲੜਾਈ ਲਈ ਮਸ਼ਹੂਰ ਗੌਤਮ ਗੰਭੀਰ ਬੀਜੇਪੀ ਦੇ ਪ੍ਰੇਮ ਵਿਚ ਇੰਨੇ ਗੰਭੀਰ ਹੋ ਗਏ ਹਨ ਕਿ ਵਿਸ਼ਵ ਕੱਪ ਕਮੈਂਟਰੀ ਘੱਟ ਅਤੇ ਆਪਣੀ ਪਾਰਟੀ ਦਾ ਪ੍ਰਚਾਰ ਵਾਧੂ ਕਰ ਰਹੇ ਹਨ।",ਗੌਤਮ ਗੰਭੀਰ ਨੇ ਪਾਇਆ ਕਮੈਂਟਰੀ ਦੌਰਾਨ ਬੀਜੇਪੀ ਦਾ ਦੁਪੱਟਾ ਅਤੇ ਪੱਗ
देखिए 14 दिन के एकांतवास में भी इन तबलीगी जमात के लोगों ने अश्लीलता और आतंक मचा रखा है…… कोरोंनटाइन में जमकर किया हंगामा#सरम नाम की सारी हदें कर दी पार#खेला नंगा नाच.वीडियो हुवा वाइरल# प्रशासन है इन लोगो से परेशान#,देखिए 14 दिन के एकांतवास में भी इन तबलीगी जमात के लोगों ने अश्लीलता और आतंक मचा रखा है
"Bandh se ek din pehle, aaj MUMBAI main Mukesh Ambani ki Punjab ke CM Capt. Amrinder Singh se mulaqat hui, Farmers agitation per Capt. Saheb pehle hi HM Amit Shah ki proposals ka support kar chuke hain. Punjab CM ne kaha keh Ambani ji se un ki Punjab main Industrial aur Investment projects per baat cheet hui. Ek taraf CONGRESS Farmers Agitation aur Bharat Bandh ka support ka r rehi hai aur isi period main Punjab ke CM ji bhi AMBANI JI se mulaqat kar rehe hain, Yeh Kaisi Politics Hai ?",ਤਸਵੀਰ ਨਾਲ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਕਿਸਾਨਾਂ ਦੇ  ਭਾਰਤ ਬੰਦ ਤੋਂ ਇੱਕ ਦਿਨ ਪਹਿਲਾਂ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਨੇ ਮੁਕੇਸ਼ ਅੰਬਾਨੀ ਨਾਲ ਮੁਲਾਕਾਤ ਕੀਤੀ ਸੀ
"ਆਹ ਦੇਖ ਲਓ ਮੁਹਾਲੀ ਸਿਵਲ ਹਸਪਤਾਲ ਦਾ ਹਾਲ, ਗੁਲੂਕੋਜ ਦੀ ਬੋਤਲ ਹੱਥ ਚ ਲੈ ਮਰੀਜ਼ ਤੁਰ ਪਿਆ👇🏻👇🏻 ਕਰੋ ਸ਼ੇਅਰ","ਆਹ ਦੇਖ ਲਓ ਮੁਹਾਲੀ ਸਿਵਲ ਹਸਪਤਾਲ ਦਾ ਹਾਲ,"
"ਥੋੜੇ ਸਮੇਂ ਪਹਿਲਾਂ ਕਿਸੇ ਨੇ ਬਿਹਾਰ ਵਾਲਿਆਂ ਨੂੰ ਕਿਹਾ ਸੀ, ਕਿ ਕਿੰਨੇ ਦਾ ਪੈਕਜ ਚਾਹੀਦਾ ਤੁਹਾਨੂੰ 80 ਕਰੋੜ #90 ਕਰੋੜ ਜਾਂ #100 ਕਰੋੜ ਇਹ ਤਸਵੀਰਾਂ ਬਿਹਾਰ ਦੇ ਹਸਪਤਾਲ ਦੀਆਂ ਹਨ। ਜਿੱਥੇ ਡਾਕਟਰਾਂ ਨੂੰ ਮਰੀਜ਼ ਦੇ ਟੀਕਾ ਲਗਾਉਣ ਲਈ ਰਿਕਸ਼ੇ ਤੇ ਬੈਠ ਕੇ ਜਾਣਾ ਪੈਂਦਾ ਹੈ। #ਪੰਜਾਬੀਬੋਲੀ",ਹਸਪਤਾਲ ਦੇ ਵਾਰਡ ਵਿਚ ਪਾਣੀ ਭਰੇ ਇਹ ਤਸਵੀਰ ਬਿਹਾਰ ਦੀ ਹੈ
"ਸਬਤੋਂ ਖਤਰਨਾਕ ਵਾਇਰਸ ਨੂੰ ਕਾਬੂ ਕਰਨ ਲਈ ਵਿਸ਼ਵ ਸਿਹਤ ਸੰਗਠਨ ਦਾ ਪ੍ਰੋਟੋਕੋਲ ਅਤੇ ਪ੍ਰਕ੍ਰਿਆ। ਸਟੈਪ 1- ਇੱਕ ਦਿਨ, ਸਟੈਪ 2- 21 ਦਿਨ। ਪੰਜ ਦਿਨਾਂ ਬਾਅਦ ਸਟੈਪ 3- 28 ਦਿਨ, ਪੰਜ ਦਿਨਾਂ ਬਾਅਦ ਸਟੈਪ 4- 15 ਦਿਨ। ਸਾਡੀ ਭਾਰਤ ਦੀ ਸਰਕਾਰ ਨੇ ਵੀ ਠੀਕ ਅਜਿਹਾ ਹੀ ਕੀਤਾ ਹੈ। ਮਾਰਚ 22- ਇੱਕ ਦਿਨ (ਟ੍ਰਾਇਲ ਲੋਕਡਾਊਨ), ਮਾਰਚ 24-ਅਪ੍ਰੈਲ 14- 21 ਦਿਨ (ਪਹਿਲਾ ਲੋਕਡਾਊਨ), ਅਪ੍ਰੈਲ 15- ਅਪ੍ਰੈਲ 19- ਲੋਕਡਾਊਨ ਤੋਂ ਰਾਹਤ। ਅਪ੍ਰੈਲ 20- ਮਈ 18- 28 ਦਿਨ (ਦੂਜਾ ਲੋਕਡਾਊਨ)। ਜੇਕਰ ਕੋਰੋਨਾ ਸੰਕ੍ਰਮਿਤ ਮਰੀਜ਼ਾਂ ਦਾ ਰੇਸ਼ੋ 0 ਹੁੰਦਾ ਹੈ ਤਾਂ ਲੋਕਡਾਊਨ ਖਤਮ। ਅਜਿਹਾ ਨਾ ਹੋਣ",COVID-19 ਨੂੰ ਰੋਕਣ ਲਈ WHO ਨੇ ਲੋਕਡਾਊਨ ਵਧਾਉਣ ਦੀ ਕੋਈ ਪੇਸ਼ਕਾਰੀ ਨਹੀਂ ਕੀਤੀ ਹੈ
"ਆਮ ਆਦਮੀ ਮੈ ਆਮ ਆਦਮੀ ਦਾ ਢੰਡੋਰਾ ਪਿੱਟਣ ਵਾਲਾ ਚੰਨੀ ਕਹਿੰਦਾ ਅਸੀ ਵਿਆਹ ਸਾਦਾ ਕੀਤਾ ਰੋਟੀ ਲੰਗਰ ਦੀ ਖਾਧੀ ਪਰ 6,7 ਦਾਲ਼ਾ ਸਬਜੀਆਂ ਨਾਲ , ਲੰਗਰ ਦੇ ਪਾਣੀ ਦੀ ਥਾਂ 800 ਰੁਪਏ ਦੀ ਬੋਤਲ ਵਾਲਾ ਪਾਣੀ ਪੀਤਾ .","ਆਮ ਆਦਮੀ ਮੈ ਆਮ ਆਦਮੀ ਦਾ ਢੰਡੋਰਾ ਪਿੱਟਣ ਵਾਲਾ ਚੰਨੀ ਕਹਿੰਦਾ ਅਸੀ ਵਿਆਹ ਸਾਦਾ ਕੀਤਾ ਰੋਟੀ ਲੰਗਰ ਦੀ ਖਾਧੀ ਪਰ 6,7 ਦਾਲ਼ਾ ਸਬਜੀਆਂ ਨਾਲ , ਲੰਗਰ ਦੇ ਪਾਣੀ ਦੀ ਥਾਂ 800 ਰੁਪਏ ਦੀ ਬੋਤਲ ਵਾਲਾ ਪਾਣੀ ਪੀਤਾ"
ਦੇਸ਼ ਦੀਆਂ ਔਰਤਾਂ ਨੂੰ ਆਤਮ ਨਿਰਭਰ ਬਣਾਉਣ ਲਈ ਸਰਕਾਰ ਨੇ ਮੁਫਤ ਸਿਲਾਈ ਮਸ਼ੀਨ ਯੋਜਨਾ ਸ਼ੁਰੂ ਕੀਤੀ ਹੈ। ਇਸ ਯੋਜਨਾ ਦਾ ਲਾਭ ਔਰਤਾਂ ਆਨਲਾਈਨ ਆਵੇਦਨ ਕਰਕੇ ਪ੍ਰਾਪਤ ਕਰ ਸਕਦੀਆਂ ਹਨ। ਇਸ ਦੇ ਲਈ ਅਧਿਕਾਰਿਤ ਵੈੱਬਸਾਈਟ www.india.gov.in ‘ਤੇ ਆਵੇਦਨ ਕਰਨਾ ਹੋਵੇਗਾ। ਇਸ ਤੋਂ ਬਾਅਦ ਪੀਡੀਐਫ ਦਾ ਪ੍ਰਿੰਟ ਆਊਟ ਲੈ ਕੇ ਫਾਰਮ ਨੂੰ ਸੰਬੰਧਿਤ ਆਫ਼ਿਸ ਵਿੱਚ ਜਮ੍ਹਾ ਕਰਵਾਉਣਾ ਹੋਵੇਗਾ। ਇਸ ਤੋਂ ਬਾਅਦ ਸਰਕਾਰ ਦੁਆਰਾ ਬਿਨੈਕਾਰ ਨੂੰ ਮਸ਼ੀਨ ਦੇ ਦਿੱਤੀ ਜਾਵੇਗੀ।,ਦੇਸ਼ ਦੀਆਂ ਔਰਤਾਂ ਨੂੰ ਆਤਮ ਨਿਰਭਰ ਬਣਾਉਣ ਲਈ ਸਰਕਾਰ ਨੇ ਮੁਫਤ ਸਿਲਾਈ ਮਸ਼ੀਨ ਯੋਜਨਾ ਸ਼ੁਰੂ ਕੀਤੀ ਹੈ।
"ਆਰਟੀਕਲ 30: ਮਦਰਸਾਂ ਵਿਚ ਕੁਰਾਨ, ਹਦੀਸ ਪੜ੍ਹਾਏ ਜਾਣ। ਆਰਟੀਕਲ 30(A) ਸਕੂਲਾਂ, ਗੁਰੁਕੂਲਾਂ ਵਿਚ ਭਾਗਵਤ ਗੀਤਾ, ਵੇਦ ਪੁਰਾਣ ਗ੍ਰੰਥ ਨਹੀਂ ਪੜ੍ਹਾਏ ਜਾਣਗੇ।","ਆਰਟੀਕਲ 30: ਮਦਰਸਾਂ ਵਿਚ ਕੁਰਾਨ, ਹਦੀਸ ਪੜ੍ਹਾਏ ਜਾਣ। ਆਰਟੀਕਲ 30(A) ਸਕੂਲਾਂ, ਗੁਰੁਕੂਲਾਂ ਵਿਚ ਭਾਗਵਤ ਗੀਤਾ, ਵੇਦ ਪੁਰਾਣ ਗ੍ਰੰਥ ਨਹੀਂ ਪੜ੍ਹਾਏ ਜਾਣਗੇ।"
ਸ੍ਰ.ਇਮਾਨ ਸਿੰਘ ਨੂੰ ਸਿੱਖਣਾਂ ਚਾਹੀਦਾ ਕਿ ਇਹਨਾਂ ਤੋਂ ਸਿੱਖਣ ਕਿਵੇਂ ਹੈਂਡਲ ਕਰਨਾਂ ਮੀਡੀਆ। ਮੈਂ ਭਗਵੰਤ ਵੀਰ ਦੀ ਸਹਿਣਸ਼ੀਲਤਾ ਦੀ ਦਾਦ ਦਿੰਦਾਂ ਹਾਂ।,ਪੱਤਰਕਾਰਾਂ ਨਾਲ ਬਹਿਸ ਕਰਦੇ ਸੀਐਮ ਮਾਨ ਦਾ ਹਾਲੀਆ ਵੀਡੀਓ।
UP : ਮੈਨਪੁਰੀ ਵਿੱਚ ਜੀਂਸ ਵਿੱਚ ਪਿਸਤੌਲ ਲਗਾਕੇ ਘੁੰਮ ਰਹੀ ਇੱਕ ਮੁਸਲਿਮ ਅਧਿਆਪਿਕਾ ਨੂੰ ਪੁਲਿਸ ਨੇ ਦਬੋਚਿਆ ਹੈ।,UP :  ਮੈਨਪੁਰੀ ਵਿੱਚ ਜੀਂਸ ਵਿੱਚ ਪਿਸਤੌਲ  ਲਗਾਕੇ ਘੁੰਮ ਰਹੀ ਇੱਕ ਮੁਸਲਿਮ ਅਧਿਆਪਿਕਾ ਨੂੰ ਪੁਲਿਸ ਨੇ ਦਬੋਚਿਆ ਹੈ।
ਗਾਜ਼ੀਆਬਾਦ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਵਿੱਚ ਦਿਨ ਦਿਹਾੜੇ ਲੜਕੀ ਨੂੰ ਚੱਕਕੇ ਲੈ ਗਏ..ਜਦੋਂ ਸਰਕਾਰ ਜਾਤੀ ਦੇਖਕੇ ਬਲਾਤਕਾਰੀਆਂ ਦਾ ਸਮਰਥਨ ਕਰੇਗੀ ਤਾਂ ਉਹਨਾਂ ਦਾ ਮਨੋਬਲ ਤਾਂ ਵਧੇਗਾ ਹੀ…#ਰਾਮਰਾਜ,ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ 14 ਸੈਕੰਡ ਦਾ ਇੱਕ ਵੀਡੀਓ ਵਾਇਰਲ ਹੋ ਰਿਹਾ ਹੈ। ਇਸਦੇ ਵਿਚ ਸੜਕ ਕਿਨਾਰੇ ਚਲ ਰਹੀਆਂ 2 ਕੁੜੀਆਂ ਵਿਚੋਂ ਦੀ ਇੱਕ ਨੂੰ ਕਿਡਨੇਪ ਕਰ ਲੈ ਜਾਂਦੇ ਹੋਏ ਵੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ। ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਇਸ ਵੀਡੀਓ ਨੂੰ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦਾ ਦੱਸਕੇ ਵਾਇਰਲ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ।
देवरिया में प्रचार करने आए मनोज तिवारी उर्फ,"ਦੇਵਰਿਆ 'ਚ ਚੋਣ ਪ੍ਰਚਾਰ ਕਰਨ ਆਏ ਮਨੋਜ ਤਿਵਾਰੀ ਉਰਫ 'ਰਿੰਕੀਆ ਦੇ  ਪਾਪਾ' ਨੂੰ ਜਨਤਾ ਨੇ ਸਰਪਟ ਰਪਟਾ ਦਿੱਤਾ  , ਕੁੱਟਦੇ ਕੁੱਟਦੇ ਬਚੇ। ਗੱਡੀ ਛੱਡ, ਬਾਈਕ ਤੇ ਜਾਨ ਬਚਾ ਕੇ ਭੱਜੇ।'"
ਬਿਹਾਰ ਵਿੱਚ ਭਾਜਪਾ ਦਾ ਵਿਰੋਧ ਕਰਦੇ ਆਮ ਲੋਕ ਜਿੱਤਾਗੇ ਜਰੂਰ ਜੰਗ ਜਾਰੀ ਰੱਖੀਉ,"ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਇਹ ਵੀਡੀਓ ਬਿਹਾਰ ਦਾ ਹੈ, ਜਿਥੇ ਭਾਜਪਾ ਦੇ ਨੇਤਾਵਾਂ ਨੂੰ ਜਨਤਾ ਦੇ ਵਿਰੋਧ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ ਪੈ ਰਿਹਾ ਹੈ।"
"# ਇਹਉਰਫ਼ੀਜਾਵੇਦਹੈ , #ਜਾਵੇਦਅਖਤਰ ਦੀ ਪੋਤੀ. #ਮੁੰਬਈਏਅਰਪੋਰਟਤੇਇਸਦਾਪਹਿਰਾਵਾਦੇਖੋ ਜਾਵੇਦ ਅਖ਼ਤਰ . #ਸ਼ਰਿਯਤ ਅਤੇ ਡਰ ਦੀ ਗੱਲ ਕਰਦਾ ਹੈ ਅਤੇ ਗਿਆਨ ਦਿੰਦਾ ਫਿਰਦਾ ਹੈ। ਬਾਕੀ ਉਰਫ਼ੀ ਪੂਰਾ #ਪਾਕਿਸਤਾਨਦਿਖਾਉਂਦੇਹੋਏ #ਸ਼ਰਿਯਤਨੂੰਚੁਣੌਤੀਦੇਰਹੀਹੈ 🤭🙄🙄 #ਤਾਲਿਬਾਨੀਚਾਹਕਕੇਲੋਕਦੱਸੋ, #ਇਸਦੀਸਹਾਰਿਆਕ਼ਾਨੂਨਦੇਅਨੁਸਾਰਕੀਸਜ਼ਾਬਣਦੀਹੈ #ਪੋਸਟਲਈਮੁਆਫੀਚਾਹੁੰਦੇਹਨ🙏🙏","ਇਹ ਉਰਫ਼ੀ ਜਾਵੇਦ ਹੈ , #ਜਾਵੇਦਅਖਤਰ ਦੀ ਪੋਤੀ."
ਅੱਜ ਪਹਿਲੀ ਵਾਰ ਪੈਟਰੋਲ ਪੰਪ ‘ਤੇ ਇਹ ਦੇਖ ਕੇ ਬਹੁਤ ਖੁਸ਼ੀ ਹੋਈ,ਪੈਟਰੋਲ ਪੰਪ ਤੇ ਚੌਂਕੀਦਾਰ ਚੋਰ ਹੈ ਦਾ ਲੱਗਿਆ ਬੈਨਰ
ਆਹ ਆਰ ਐਸ ਐਸ ਦਾ ਝੰਡਾ ਲੈ ਕੇ ਜ਼ਹਾਜ਼ ਮੋਹਰੇ ਖੜੇ ਹਨ..ਕੀ ਸਿੱਖਾਂ ਨੂੰ ਅਜੇ ਵੀ ਕੋਈ ਸ਼ੱਕ ਹੈ ਇਨ੍ਹਾਂ ਦੇ ਦੋਗਲੇਪਣ ਤੇ। ਸਿੱਖ ਰਾਜ ਕਰੇਗਾ ਖਾਲਸਾ ਦਾ ਜੈਕਾਰਾ ਵੀ ਲਾਉਣ ਤਾਂ ਕੱਟੜ…।,ਫੜ੍ਹਿਆ ਹੋਇਆ ਸੀ ਰਾਜਨਾਥ ਸਿੰਘ ਨੇ RSS ਦਾ ਝੰਡਾ
CAA NRC NPR da samarthan krde hoe BJP de neta di seva kiti indor ch,CAA NRC NPR da samarthan krde hoe BJP de neta di seva kiti indor ch
"600 रुपए में अगर कोरोना का इलाज हो गया तो ?? एलोपैथी, हॉस्पिटल से लूट का क्या होगा पूरी लॉबी रोएगी मैं आयुर्वेद के साथ खड़ा हूँ। आयुर्वेद का विरोध एवं नफरत करने वालों के लिए घोर निराशा की खबर…","ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਵਾਇਰਲ ਹੋ ਰਹੇ ਪੋਸਟ ਵਿਚ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਹੁਣ ਸਿਰਫ 600 ਰੁਪਏ ਵਿਚ ਕੋਰੋਨਾ ਦਾ ਇਲਾਜ ਹੋ ਸਕੇਗਾ। ਵਾਇਰਲ ਪੋਸਟ ਵਿਚ ਇੱਕ ਚਿੱਠੀ ਦੀ ਤਸਵੀਰ ਵੀ ਨਜ਼ਰ ਆ ਰਹੀ ਹੈ, ਜਿਸਦੇ ਅਧਾਰ 'ਤੇ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਪਤੰਜਲੀ ਨੂੰ ਕੋਰੋਨਾ ਦੇ ਇਲਾਜ ਵਾਲੀ ਦਵਾ ਵੇਚਣ ਦੀ ਅਨੁਮਤੀ ਮਿਲ ਗਈ ਹੈ।"
"मुझे आज अंधभक्तों से अपने सवाल का जवाब चाहिए, यह निजामुद्दीन मरकज नहीं है, बल्कि दिल्ली में एक शराब की दुकान के बाहर की भीड़ है। सोशल डिस्टैंसिंग किधर है? एक-दो के चेहरे पर छोड़ बाकी लोग के चेहरे पर मास्क किधर है ? लॉकडाउन कहां है ? मीडिया नाराज क्यों नहीं है ? पहले से ही भारत में 40,000 मामले और सरकार गंभीर क्यों नहीं हैं ?",ਦਿੱਲੀ ਦਾ ਇੱਕ ਅਜਿਹਾ ਹੀ ਪੁਰਾਣਾ ਵੀਡੀਓ ਵਾਇਰਲ ਕਰਦੇ ਹੋਏ ਕੁਝ ਲੋਕ ਦਾਅਵਾ ਕਰ ਰਹੇ ਹਨ ਕਿ ਲੋਕਡਾਊਨ ਵਿਚ ਲੋਕ ਮਾਸਕ ਅਤੇ ਸੋਸ਼ਲ ਡਿਸਟੇਨਸਿੰਗ ਦੀ ਪਰਵਾਹ ਕੀਤੇ ਬਗੈਰ ਸ਼ਰਾਬ ਖਰੀਦਣ ਲਈ ਆਏ
After achieving everything in Football Leo Messi decided to join India Test cricket team to Win upcoming World Test Championship,ਮੇਸੀ ਨੇ ਭਾਰਤੀ ਕ੍ਰਿਕਟ ਟੀਮ ਵਿੱਚ ਸ਼ਾਮਿਲ ਹੋਣ ਦਾ ਫੈਸਲਾ ਕੀਤਾ ਹੈ।
